timestamp,atm_id,hostname,os_version,cpu_usage_percent,memory_used_mb,memory_total_mb,memory_usage_percent,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_free_gb,network_bytes_sent_per_sec,network_bytes_recv_per_sec,network_errors,process_count,system_uptime_seconds,event_log_errors_last_min,_anomaly
2026-03-05T11:11:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.7,1845.4,4096.0,45.05,184212,48572,18.8,11896,9125,0,76,505111,0,
2026-03-05T11:12:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.9,1861.5,4096.0,45.45,185677,46210,18.5,13081,9093,0,75,902228,0,
2026-03-05T11:12:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.4,1848.1,4096.0,45.12,192036,50907,18.4,13396,8153,0,70,841628,0,
2026-03-05T11:12:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.8,1929.7,4096.0,47.11,189838,52051,18.5,13474,8049,0,76,586311,0,
2026-03-05T11:12:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.4,1858.1,4096.0,45.36,194030,46875,18.4,11715,9050,0,69,478407,0,
2026-03-05T11:12:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.0,1871.8,4096.0,45.7,219949,47028,18.2,11966,8686,0,73,712408,0,
2026-03-05T11:12:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.7,1821.7,4096.0,44.48,196863,48805,18.3,11123,8495,0,72,505171,0,
2026-03-05T11:13:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.1,1887.5,4096.0,46.08,188212,49177,18.5,10808,7044,0,71,902288,0,
2026-03-05T11:13:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.6,1849.9,4096.0,45.16,182727,53734,18.4,10878,8956,0,69,841688,0,
2026-03-05T11:13:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.4,1848.9,4096.0,45.14,186899,50913,18.1,13548,7398,0,71,586371,0,
2026-03-05T11:13:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.6,1922.0,4096.0,46.92,202697,50481,18.3,10906,6958,0,69,478467,0,
2026-03-05T11:13:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.2,1778.8,4096.0,43.43,207838,46442,18.4,10245,8813,0,76,712468,0,
2026-03-05T11:13:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.5,1864.9,4096.0,45.53,207542,53902,18.8,12193,7059,0,74,505231,0,
2026-03-05T11:14:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.0,1897.8,4096.0,46.33,196153,49874,18.4,12488,7065,0,72,902348,0,
2026-03-05T11:14:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.9,1861.2,4096.0,45.44,211863,50347,18.2,13081,8319,0,70,841748,0,
2026-03-05T11:14:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.9,1839.9,4096.0,44.92,207179,50494,18.3,10794,7774,0,76,586431,0,
2026-03-05T11:14:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.9,1789.3,4096.0,43.68,208453,52312,18.7,11585,8581,0,68,478527,0,
2026-03-05T11:14:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.6,1902.9,4096.0,46.46,180384,53514,18.5,10846,8502,0,70,712528,0,
2026-03-05T11:14:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.6,1870.4,4096.0,45.66,198446,54713,18.3,11710,8416,0,74,505291,0,
2026-03-05T11:15:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.9,1803.5,4096.0,44.03,215672,51525,18.4,10924,8603,0,76,902408,0,
2026-03-05T11:15:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.0,1898.9,4096.0,46.36,218941,52308,18.3,10894,8220,0,75,841808,0,
2026-03-05T11:15:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.5,1774.7,4096.0,43.33,213587,48692,18.8,13756,8863,0,75,586491,0,
2026-03-05T11:15:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.7,1848.6,4096.0,45.13,198358,54899,18.8,13708,7032,0,72,478587,0,
2026-03-05T11:15:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.1,1790.9,4096.0,43.72,215337,45624,18.6,13234,8636,0,73,712588,0,
2026-03-05T11:15:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.4,1850.4,4096.0,45.18,217571,45351,18.7,11973,8662,0,71,505351,0,
2026-03-05T11:16:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.9,1768.1,4096.0,43.17,189300,51573,18.3,13578,6984,0,68,902468,0,
2026-03-05T11:16:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.7,1907.0,4096.0,46.56,190077,54551,18.2,12368,7683,0,76,841868,0,
2026-03-05T11:16:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.0,1890.1,4096.0,46.15,193924,53768,18.2,10777,8251,0,69,586551,0,
2026-03-05T11:16:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.7,1919.3,4096.0,46.86,218707,51675,18.5,11167,6923,0,68,478647,0,
2026-03-05T11:16:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.1,1908.6,4096.0,46.6,185896,49939,18.7,12882,7843,0,76,712648,0,
2026-03-05T11:16:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.5,1850.7,4096.0,45.18,209124,54299,18.2,13585,7753,0,71,505411,0,
2026-03-05T11:17:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.8,1865.1,4096.0,45.53,203535,52503,18.9,11048,8127,0,73,902528,0,
2026-03-05T11:17:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.8,1942.4,4096.0,47.42,214985,51155,18.7,11668,7748,0,74,841928,0,
2026-03-05T11:17:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.3,1858.0,4096.0,45.36,180770,46257,18.6,11242,9132,0,71,586611,0,
2026-03-05T11:17:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.3,1925.1,4096.0,47.0,200715,53282,18.9,11720,8179,0,71,478707,0,
2026-03-05T11:17:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.3,1872.5,4096.0,45.72,182272,50190,18.2,10731,7672,0,73,712708,0,
2026-03-05T11:17:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.5,1911.7,4096.0,46.67,180202,54841,18.2,12276,7322,0,74,505471,0,
2026-03-05T11:18:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.4,1869.1,4096.0,45.63,187746,49631,18.2,11487,7926,0,68,902588,0,
2026-03-05T11:18:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.1,1878.2,4096.0,45.85,201206,50853,18.3,10448,7986,0,70,841988,0,
2026-03-05T11:18:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.6,1939.6,4096.0,47.35,196844,51152,18.8,13503,8412,0,70,586671,0,
2026-03-05T11:18:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.6,1787.7,4096.0,43.65,183536,48183,18.2,13375,8952,0,75,478767,0,
2026-03-05T11:18:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.4,1859.7,4096.0,45.4,194645,47612,18.4,12063,7231,0,75,712768,0,
2026-03-05T11:18:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.6,1772.4,4096.0,43.27,197992,51028,18.5,10762,7620,0,68,505531,0,
2026-03-05T11:19:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.5,1818.8,4096.0,44.4,188854,45098,18.7,12729,9087,0,69,902648,0,
2026-03-05T11:19:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.3,1916.4,4096.0,46.79,188879,49710,18.3,10628,8832,0,71,842048,0,
2026-03-05T11:19:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.3,1843.1,4096.0,45.0,205870,48294,18.7,11706,9068,0,73,586731,0,
2026-03-05T11:19:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.8,1766.2,4096.0,43.12,193714,52487,18.6,11544,7442,0,73,478827,0,
2026-03-05T11:19:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.0,1809.8,4096.0,44.18,181133,46595,18.5,13354,7305,0,73,712828,0,
2026-03-05T11:19:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.3,1870.5,4096.0,45.67,194396,50899,18.7,10436,6982,0,70,505591,0,
2026-03-05T11:20:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.4,1831.8,4096.0,44.72,206744,50458,18.2,12824,8773,0,73,902708,0,
2026-03-05T11:20:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.2,1766.1,4096.0,43.12,188955,48401,18.5,13593,7007,0,73,842108,0,
2026-03-05T11:20:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.6,1832.3,4096.0,44.73,210545,47526,18.6,10940,8381,0,72,586791,0,
2026-03-05T11:20:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.0,1934.0,4096.0,47.22,188010,50073,18.2,12845,9143,0,70,478887,0,
2026-03-05T11:20:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.9,1938.1,4096.0,47.32,183169,50001,18.8,12143,7405,0,70,712888,0,
2026-03-05T11:20:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.4,1926.2,4096.0,47.03,201672,53943,18.2,13300,7512,0,74,505651,0,
2026-03-05T11:21:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.4,1883.1,4096.0,45.97,205149,46825,18.3,12838,8887,0,72,902768,0,
2026-03-05T11:21:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.5,1915.5,4096.0,46.77,183451,53072,18.6,10948,7612,0,72,842168,0,
2026-03-05T11:21:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.5,1814.2,4096.0,44.29,187470,46414,18.2,13279,7141,0,72,586851,0,
2026-03-05T11:21:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.8,1862.2,4096.0,45.46,213794,54179,18.4,12303,8007,0,69,478947,0,
2026-03-05T11:21:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.4,1774.3,4096.0,43.32,198763,46231,18.5,10709,7750,0,73,712948,0,
2026-03-05T11:21:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.5,1844.6,4096.0,45.03,187586,46768,18.7,10575,8568,0,75,505711,0,
2026-03-05T11:22:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.5,1822.4,4096.0,44.49,194408,45090,18.3,13410,8231,0,74,902828,0,
2026-03-05T11:22:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.2,1827.9,4096.0,44.63,196248,46143,18.5,13731,8157,0,74,842228,0,
2026-03-05T11:22:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.7,1785.9,4096.0,43.6,190777,49154,18.6,12665,8229,0,73,586911,0,
2026-03-05T11:22:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.6,1891.5,4096.0,46.18,187712,51034,18.2,13384,8597,0,75,479007,0,
2026-03-05T11:22:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.4,1859.2,4096.0,45.39,202020,53431,18.8,13452,7798,0,68,713008,0,
2026-03-05T11:22:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.2,1796.0,4096.0,43.85,183225,49266,18.5,12971,9131,0,69,505771,0,
2026-03-05T11:23:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.3,1890.3,4096.0,46.15,203729,48039,18.2,12238,8748,0,71,902888,0,
2026-03-05T11:23:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.6,1769.9,4096.0,43.21,217615,50956,18.6,13008,7432,0,69,842288,0,
2026-03-05T11:23:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.2,1767.9,4096.0,43.16,200948,46007,18.4,12050,7298,0,71,586971,0,
2026-03-05T11:23:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.7,1786.1,4096.0,43.61,200648,46203,18.2,12516,8304,0,76,479067,0,
2026-03-05T11:23:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.8,1849.1,4096.0,45.14,209731,45025,18.8,12752,9087,0,75,713068,0,
2026-03-05T11:23:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.3,1821.8,4096.0,44.48,190578,47022,18.5,13559,6817,0,72,505831,0,
2026-03-05T11:24:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.4,1924.2,4096.0,46.98,194890,47048,18.3,13474,7401,0,71,902948,0,
2026-03-05T11:24:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.0,1853.7,4096.0,45.26,217741,52623,18.2,12297,8195,0,73,842348,0,
2026-03-05T11:24:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.6,1797.3,4096.0,43.88,199608,50486,18.5,13095,6961,0,76,587031,0,
2026-03-05T11:24:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.6,1818.6,4096.0,44.4,206337,47312,18.2,13027,8154,0,73,479127,0,
2026-03-05T11:24:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.9,1812.2,4096.0,44.24,196947,46007,18.3,13788,7771,0,73,713128,0,
2026-03-05T11:24:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.7,1837.5,4096.0,44.86,196482,45584,18.8,12363,7261,0,74,505891,0,
2026-03-05T11:25:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.0,1760.4,4096.0,42.98,181973,50242,18.2,10228,7325,0,76,903008,0,
2026-03-05T11:25:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.5,1867.0,4096.0,45.58,217511,50320,18.3,11889,8440,0,75,842408,0,
2026-03-05T11:25:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.5,1838.5,4096.0,44.89,180543,53141,18.4,13015,8539,0,68,587091,0,
2026-03-05T11:25:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.2,1774.1,4096.0,43.31,193512,46592,18.4,13649,7702,0,74,479187,0,
2026-03-05T11:25:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.6,1910.7,4096.0,46.65,203433,54228,18.3,11325,8916,0,70,713188,0,
2026-03-05T11:25:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.1,1909.4,4096.0,46.62,186562,50031,18.3,12754,8697,0,72,505951,0,
2026-03-05T11:26:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.5,1859.8,4096.0,45.41,202726,52385,18.3,11649,8178,0,68,903068,0,
2026-03-05T11:26:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.0,1777.7,4096.0,43.4,192257,54100,18.8,12738,7709,0,72,842468,0,
2026-03-05T11:26:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.9,1763.8,4096.0,43.06,187736,46304,18.8,10950,6859,0,71,587151,0,
2026-03-05T11:26:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.3,1932.8,4096.0,47.19,214874,47270,18.1,11093,9091,0,72,479247,0,
2026-03-05T11:26:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.8,1869.0,4096.0,45.63,212318,52483,18.7,10682,8789,0,72,713248,0,
2026-03-05T11:26:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.2,1813.0,4096.0,44.26,193473,54827,18.3,12434,7686,0,76,506011,0,
2026-03-05T11:27:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.5,1939.9,4096.0,47.36,194256,53516,18.4,13139,7498,0,73,903128,0,
2026-03-05T11:27:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.0,1869.4,4096.0,45.64,213025,49648,18.5,12488,8988,0,73,842528,0,
2026-03-05T11:27:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.8,1771.2,4096.0,43.24,203175,45104,18.8,11309,6975,0,72,587211,0,
2026-03-05T11:27:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.2,1895.9,4096.0,46.29,207421,48107,18.4,13351,7657,0,70,479307,0,
2026-03-05T11:27:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.5,1771.5,4096.0,43.25,219282,52820,18.7,10259,8796,0,71,713308,0,
2026-03-05T11:27:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.6,1843.7,4096.0,45.01,187059,52000,18.6,12962,7573,0,76,506071,0,
2026-03-05T11:28:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.7,1817.3,4096.0,44.37,185843,49270,18.2,12862,7900,0,69,903188,0,
2026-03-05T11:28:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.9,1891.0,4096.0,46.17,184745,51023,18.6,12438,9082,0,74,842588,0,
2026-03-05T11:28:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.4,1850.9,4096.0,45.19,191466,45997,18.7,11339,7790,0,73,587271,0,
2026-03-05T11:28:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.2,1832.2,4096.0,44.73,193881,45434,18.1,10333,7135,0,76,479367,0,
2026-03-05T11:28:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.1,1916.7,4096.0,46.79,197626,54551,18.3,13513,7462,0,76,713368,0,
2026-03-05T11:28:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.0,1881.3,4096.0,45.93,198155,48837,18.7,10313,7248,0,72,506131,0,
2026-03-05T11:29:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.9,1937.2,4096.0,47.29,198047,53928,18.4,12127,8795,0,68,903248,0,
2026-03-05T11:29:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.7,1913.4,4096.0,46.71,208857,50525,18.2,11407,7073,0,75,842648,0,
2026-03-05T11:29:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.8,1866.6,4096.0,45.57,186507,51459,18.5,13040,7351,0,75,587331,0,
2026-03-05T11:29:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.3,1855.3,4096.0,45.3,217337,45899,18.2,13682,7981,0,71,479427,0,
2026-03-05T11:29:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.4,1849.8,4096.0,45.16,183164,47226,18.3,10869,6849,0,76,713428,0,
2026-03-05T11:29:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.9,1866.5,4096.0,45.57,213826,49393,18.6,13691,8685,0,68,506191,0,
2026-03-05T11:30:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.6,1790.0,4096.0,43.7,214911,53803,18.5,13143,7051,0,72,903308,0,
2026-03-05T11:30:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.1,1896.4,4096.0,46.3,186746,52157,18.3,12366,7134,0,69,842708,0,
2026-03-05T11:30:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.4,1881.5,4096.0,45.94,183493,50013,18.7,10509,8909,0,75,587391,0,
2026-03-05T11:30:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.6,1862.0,4096.0,45.46,217697,51659,18.5,12584,6832,0,74,479487,0,
2026-03-05T11:30:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.5,1764.0,4096.0,43.07,192038,45350,18.2,11266,8058,0,69,713488,0,
2026-03-05T11:30:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.1,1874.2,4096.0,45.76,204773,53263,18.5,10666,8210,0,69,506251,0,
2026-03-05T11:31:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.2,1835.9,4096.0,44.82,211289,52178,18.3,10497,8498,0,72,903368,0,
2026-03-05T11:31:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.5,1915.3,4096.0,46.76,189429,54403,18.8,12057,7946,0,71,842768,0,
2026-03-05T11:31:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.0,1787.4,4096.0,43.64,193924,45558,18.8,11383,6899,0,71,587451,0,
2026-03-05T11:31:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.6,1904.3,4096.0,46.49,193098,51275,18.8,10547,8969,0,75,479547,0,
2026-03-05T11:31:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.8,1797.2,4096.0,43.88,197598,46722,18.5,10698,7731,0,73,713548,0,
2026-03-05T11:31:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.5,1822.5,4096.0,44.49,184813,52294,18.8,12289,7988,0,76,506311,0,
2026-03-05T11:32:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.7,1836.1,4096.0,44.83,208239,46590,18.2,13144,8880,0,75,903428,0,
2026-03-05T11:32:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.4,1933.6,4096.0,47.21,185836,54187,18.3,12166,7255,0,76,842828,0,
2026-03-05T11:32:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.8,1907.2,4096.0,46.56,207773,53531,18.3,10404,7269,0,75,587511,0,
2026-03-05T11:32:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.7,1903.2,4096.0,46.46,211499,52743,18.2,12998,7947,0,71,479607,0,
2026-03-05T11:32:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.9,1813.2,4096.0,44.27,212997,52038,18.8,12575,9092,0,71,713608,0,
2026-03-05T11:32:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.9,1769.9,4096.0,43.21,197402,49095,18.1,11025,8809,0,68,506371,0,
2026-03-05T11:33:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.3,1849.4,4096.0,45.15,213151,45088,18.6,12150,7912,0,72,903488,0,
2026-03-05T11:33:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.1,1834.1,4096.0,44.78,219108,52274,18.7,12613,8042,0,76,842888,0,
2026-03-05T11:33:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.9,1862.6,4096.0,45.47,215118,46204,18.6,12666,6836,0,76,587571,0,
2026-03-05T11:33:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.3,1863.2,4096.0,45.49,184999,45415,18.4,12262,7391,0,75,479667,0,
2026-03-05T11:33:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.0,1800.3,4096.0,43.95,181075,49057,18.6,12067,8583,0,75,713668,0,
2026-03-05T11:33:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.2,1856.7,4096.0,45.33,188543,53440,18.5,12676,7662,0,72,506431,0,
2026-03-05T11:34:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.6,1901.6,4096.0,46.43,202502,46873,18.3,11061,7918,0,72,903548,0,
2026-03-05T11:34:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.8,1917.8,4096.0,46.82,194893,46249,18.8,12134,6886,0,75,842948,0,
