timestamp,project_id,resource_type,resource_id,zone,metric_name,metric_value,metric_unit,cpu_usage_percent,memory_usage_bytes,memory_limit_bytes,network_ingress_bytes,network_egress_bytes,restart_count,label_app,label_env,label_version,_anomaly
2026-03-05T12:55:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0888,s{CPU},8.88,362119839,1073741824,178496,117382,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T12:55:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0513,s{CPU},5.13,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T12:56:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0859,s{CPU},8.59,361309915,1073741824,199275,117242,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T12:56:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0426,s{CPU},4.26,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T12:57:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0939,s{CPU},9.39,373281905,1073741824,186867,111469,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T12:57:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0475,s{CPU},4.75,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T12:58:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0971,s{CPU},9.71,359414824,1073741824,182347,95602,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T12:58:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.051,s{CPU},5.1,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T12:59:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0813,s{CPU},8.13,354319314,1073741824,209937,107422,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T12:59:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0554,s{CPU},5.54,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:00:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0819,s{CPU},8.19,354969435,1073741824,182796,106379,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:00:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.044,s{CPU},4.4,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:01:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0986,s{CPU},9.86,355824625,1073741824,228719,88253,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:01:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0549,s{CPU},5.49,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:02:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0931,s{CPU},9.31,369550868,1073741824,179665,99821,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:02:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0564,s{CPU},5.64,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:03:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0938,s{CPU},9.38,374001331,1073741824,179422,113880,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:03:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0574,s{CPU},5.74,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:04:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0923,s{CPU},9.23,374012133,1073741824,228285,115237,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:04:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.052,s{CPU},5.2,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:05:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0838,s{CPU},8.38,370149426,1073741824,188182,109560,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:05:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0535,s{CPU},5.35,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:06:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0913,s{CPU},9.13,370537646,1073741824,208690,91845,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:06:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.053,s{CPU},5.3,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:07:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0897,s{CPU},8.97,368182073,1073741824,182639,105104,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:07:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.044,s{CPU},4.4,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:08:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0907,s{CPU},9.07,362851586,1073741824,217313,101787,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:08:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0516,s{CPU},5.16,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:09:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0955,s{CPU},9.55,368160009,1073741824,229238,93584,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:09:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0459,s{CPU},4.59,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:10:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0893,s{CPU},8.93,365604279,1073741824,199046,113347,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:10:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0571,s{CPU},5.71,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:11:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0971,s{CPU},9.71,363903955,1073741824,184305,112380,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:11:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0524,s{CPU},5.24,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:12:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0972,s{CPU},9.72,374886542,1073741824,197912,88681,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:12:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0524,s{CPU},5.24,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:13:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0813,s{CPU},8.13,357990925,1073741824,232621,107888,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:13:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0484,s{CPU},4.84,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:14:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0966,s{CPU},9.66,364158091,1073741824,176583,100022,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:14:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0444,s{CPU},4.44,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:15:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0957,s{CPU},9.57,354690751,1073741824,176993,111242,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:15:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0514,s{CPU},5.14,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:16:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0846,s{CPU},8.46,361648970,1073741824,222537,92015,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:16:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0557,s{CPU},5.57,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:17:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0862,s{CPU},8.62,366433143,1073741824,226253,90023,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:17:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0453,s{CPU},4.53,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:18:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0892,s{CPU},8.92,357547798,1073741824,230833,104656,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:18:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0556,s{CPU},5.56,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:19:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.094,s{CPU},9.4,368744808,1073741824,224589,100487,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:19:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0563,s{CPU},5.63,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:20:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0924,s{CPU},9.24,359228078,1073741824,195700,95887,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:20:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0458,s{CPU},4.58,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:21:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0826,s{CPU},8.26,359760968,1073741824,196130,98262,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:21:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0535,s{CPU},5.35,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:22:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0855,s{CPU},8.55,372221556,1073741824,205088,94409,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:22:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.053,s{CPU},5.3,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:23:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0868,s{CPU},8.68,359933725,1073741824,181917,95680,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:23:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0493,s{CPU},4.93,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:24:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0921,s{CPU},9.21,357801323,1073741824,221808,111034,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:24:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0453,s{CPU},4.53,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:25:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0909,s{CPU},9.09,374984362,1073741824,183336,89847,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:25:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0445,s{CPU},4.45,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:26:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0846,s{CPU},8.46,370065617,1073741824,220282,98678,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:26:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0427,s{CPU},4.27,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:27:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0939,s{CPU},9.39,365342941,1073741824,186689,103992,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:27:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0457,s{CPU},4.57,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:28:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0869,s{CPU},8.69,365238010,1073741824,177715,95338,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:28:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0558,s{CPU},5.58,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:29:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0814,s{CPU},8.14,367600932,1073741824,196768,115141,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:29:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0461,s{CPU},4.61,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:30:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0939,s{CPU},9.39,362688939,1073741824,220929,101240,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:30:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0558,s{CPU},5.58,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:31:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0988,s{CPU},9.88,374424309,1073741824,227770,110860,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:31:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.051,s{CPU},5.1,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:32:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0839,s{CPU},8.39,365396459,1073741824,224597,115953,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:32:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0462,s{CPU},4.62,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:33:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0924,s{CPU},9.24,354566065,1073741824,217342,88345,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:33:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0447,s{CPU},4.47,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:34:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0851,s{CPU},8.51,370261762,1073741824,209174,92093,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:34:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0546,s{CPU},5.46,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:35:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.097,s{CPU},9.7,363004203,1073741824,205875,99230,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:35:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0472,s{CPU},4.72,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:36:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0855,s{CPU},8.55,362700282,1073741824,207919,89171,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:36:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0426,s{CPU},4.26,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:37:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0838,s{CPU},8.38,371235752,1073741824,216261,105223,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:37:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0485,s{CPU},4.85,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:38:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.097,s{CPU},9.7,366755160,1073741824,208720,104477,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:38:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0478,s{CPU},4.78,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:39:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0915,s{CPU},9.15,362634811,1073741824,176117,93267,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:39:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0497,s{CPU},4.97,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:40:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0908,s{CPU},9.08,357616150,1073741824,193008,110628,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:40:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0568,s{CPU},5.68,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:41:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0987,s{CPU},9.87,372614527,1073741824,178205,112472,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:41:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0501,s{CPU},5.01,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:42:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0899,s{CPU},8.99,357919834,1073741824,210165,101622,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:42:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0546,s{CPU},5.46,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:43:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0812,s{CPU},8.12,360892528,1073741824,190514,98716,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:43:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0555,s{CPU},5.55,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:44:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0882,s{CPU},8.82,372820896,1073741824,194539,103108,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:44:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0463,s{CPU},4.63,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:45:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0944,s{CPU},9.44,373151151,1073741824,181767,101811,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:45:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0546,s{CPU},5.46,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:46:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0858,s{CPU},8.58,359899035,1073741824,216622,109706,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:46:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0529,s{CPU},5.29,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:47:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0814,s{CPU},8.14,374066683,1073741824,176287,97092,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:47:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0481,s{CPU},4.81,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:48:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0963,s{CPU},9.63,360743477,1073741824,202716,100171,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:48:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0449,s{CPU},4.49,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:49:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0888,s{CPU},8.88,365874128,1073741824,233520,111165,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:49:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0458,s{CPU},4.58,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:50:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0836,s{CPU},8.36,355759656,1073741824,191811,100581,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:50:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0447,s{CPU},4.47,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:51:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0971,s{CPU},9.71,355209213,1073741824,230147,114825,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:51:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0573,s{CPU},5.73,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:52:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0978,s{CPU},9.78,371835242,1073741824,224015,114037,1,terminal-handler,prod-sim,2.7.0,
2026-03-05T13:52:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0472,s{CPU},4.72,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T13:53:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0872,s{CPU},8.72,372506700,1073741824,185976,88026,1,terminal-handler,prod-sim,2.7.0,
